buildingID,zip,,floorarea.SF,buildingtype.STR
cbe_06,94720,us,311786,office
,,,,
LocalDateTime,EnergyConsumption,,,
1/8/2007 21:30,79.92,,,
1/8/2007 21:45,80.64,,,
1/8/2007 22:00,84.78,,,
1/8/2007 22:15,83.7,,,
1/8/2007 22:30,80.64,,,
1/8/2007 22:45,82.08,,,
1/8/2007 23:00,84.06,,,
1/8/2007 23:15,83.52,,,
1/8/2007 23:30,83.52,,,
1/8/2007 23:45,84.24,,,
1/9/2007 0:00,77.58,,,
1/9/2007 0:15,71.1,,,
1/9/2007 0:30,70.2,,,
1/9/2007 0:45,65.88,,,
1/9/2007 1:00,64.08,,,
1/9/2007 1:15,62.46,,,
1/9/2007 1:30,61.92,,,
1/9/2007 1:45,63.36,,,
1/9/2007 2:00,61.56,,,
1/9/2007 2:15,61.2,,,
1/9/2007 2:30,61.56,,,
1/9/2007 2:45,61.74,,,
1/9/2007 3:00,62.46,,,
1/9/2007 3:15,66.96,,,
1/9/2007 3:30,66.24,,,
1/9/2007 3:45,65.7,,,
1/9/2007 4:00,66.96,,,
1/9/2007 4:15,68.22,,,
1/9/2007 4:30,67.14,,,
1/9/2007 4:45,68.4,,,
1/9/2007 5:00,69.12,,,
1/9/2007 5:15,70.56,,,
1/9/2007 5:30,70.56,,,
1/9/2007 5:45,73.44,,,
1/9/2007 6:00,92.7,,,
1/9/2007 6:15,115.38,,,
1/9/2007 6:30,120.6,,,
1/9/2007 6:45,120.96,,,
1/9/2007 7:00,124.02,,,
1/9/2007 7:15,129.78,,,
1/9/2007 7:30,136.44,,,
1/9/2007 7:45,143.28,,,
1/9/2007 8:00,146.7,,,
1/9/2007 8:15,153.54,,,
1/9/2007 8:30,159.84,,,
1/9/2007 8:45,168.84,,,
1/9/2007 9:00,173.52,,,
1/9/2007 9:15,174.6,,,
1/9/2007 9:30,174.96,,,
1/9/2007 9:45,175.68,,,
1/9/2007 10:00,178.56,,,
1/9/2007 10:15,179.46,,,
1/9/2007 10:30,175.32,,,
1/9/2007 10:45,173.52,,,
1/9/2007 11:00,173.16,,,
1/9/2007 11:15,172.98,,,
1/9/2007 11:30,174.78,,,
1/9/2007 11:45,177.84,,,
1/9/2007 12:00,177.48,,,
1/9/2007 12:15,179.1,,,
1/9/2007 12:30,178.02,,,
1/9/2007 12:45,178.92,,,
1/9/2007 13:00,177.3,,,
1/9/2007 13:15,181.44,,,
1/9/2007 13:30,181.62,,,
1/9/2007 13:45,179.28,,,
1/9/2007 14:00,180.54,,,
1/9/2007 14:15,181.26,,,
1/9/2007 14:30,180.72,,,
1/9/2007 14:45,180.18,,,
1/9/2007 15:00,181.08,,,
1/9/2007 15:15,178.74,,,
1/9/2007 15:30,180.36,,,
1/9/2007 15:45,179.28,,,
1/9/2007 16:00,176.58,,,
1/9/2007 16:15,170.82,,,
1/9/2007 16:30,165.42,,,
1/9/2007 16:45,158.04,,,
1/9/2007 17:00,151.92,,,
1/9/2007 17:15,144.54,,,
1/9/2007 17:30,138.96,,,
1/9/2007 17:45,134.64,,,
1/9/2007 18:00,126.54,,,
1/9/2007 18:15,108.18,,,
1/9/2007 18:30,109.08,,,
1/9/2007 18:45,109.8,,,
1/9/2007 19:00,103.68,,,
1/9/2007 19:15,99.72,,,
1/9/2007 19:30,98.82,,,
1/9/2007 19:45,97.56,,,
1/9/2007 20:00,97.74,,,
1/9/2007 20:15,95.76,,,
1/9/2007 20:30,92.7,,,
1/9/2007 20:45,90,,,
1/9/2007 21:00,84.06,,,
1/9/2007 21:15,83.88,,,
1/9/2007 21:30,81.36,,,
1/9/2007 21:45,83.52,,,
1/9/2007 22:00,88.2,,,
1/9/2007 22:15,87.84,,,
1/9/2007 22:30,85.14,,,
1/9/2007 22:45,85.14,,,
1/9/2007 23:00,86.94,,,
1/9/2007 23:15,85.86,,,
1/9/2007 23:30,83.34,,,
1/9/2007 23:45,83.16,,,
1/10/2007 0:00,,,,
1/10/2007 0:15,66.42,,,
1/10/2007 0:30,63.72,,,
1/10/2007 0:45,61.2,,,
1/10/2007 1:00,59.58,,,
1/10/2007 1:15,60.66,,,
1/10/2007 1:30,62.82,,,
1/10/2007 1:45,60.66,,,
1/10/2007 2:00,59.94,,,
1/10/2007 2:15,59.94,,,
1/10/2007 2:30,60.48,,,
1/10/2007 2:45,61.2,,,
1/10/2007 3:00,59.94,,,
1/10/2007 3:15,65.88,,,
1/10/2007 3:30,63.72,,,
1/10/2007 3:45,64.62,,,
1/10/2007 4:00,64.8,,,
1/10/2007 4:15,62.46,,,
1/10/2007 4:30,64.8,,,
1/10/2007 4:45,66.6,,,
1/10/2007 5:00,67.14,,,
1/10/2007 5:15,66.78,,,
1/10/2007 5:30,68.22,,,
1/10/2007 5:45,70.92,,,
1/10/2007 6:00,87.84,,,
1/10/2007 6:15,113.58,,,
1/10/2007 6:30,116.28,,,
1/10/2007 6:45,119.88,,,
1/10/2007 7:00,124.38,,,
1/10/2007 7:15,130.86,,,
1/10/2007 7:30,135.36,,,
1/10/2007 7:45,141.48,,,
1/10/2007 8:00,147.24,,,
1/10/2007 8:15,155.34,,,
1/10/2007 8:30,164.16,,,
1/10/2007 8:45,166.86,,,
1/10/2007 9:00,170.28,,,
1/10/2007 9:15,172.62,,,
1/10/2007 9:30,174.42,,,
1/10/2007 9:45,176.76,,,
1/10/2007 10:00,177.84,,,
1/10/2007 10:15,180.72,,,
1/10/2007 10:30,178.38,,,
1/10/2007 10:45,175.5,,,
1/10/2007 11:00,174.96,,,
1/10/2007 11:15,177.3,,,
1/10/2007 11:30,181.08,,,
1/10/2007 11:45,183.06,,,
1/10/2007 12:00,182.7,,,
1/10/2007 12:15,181.8,,,
1/10/2007 12:30,180.9,,,
1/10/2007 12:45,181.62,,,
1/10/2007 13:00,185.58,,,
1/10/2007 13:15,188.1,,,
1/10/2007 13:30,188.1,,,
1/10/2007 13:45,188.1,,,
1/10/2007 14:00,189.36,,,
1/10/2007 14:15,189.18,,,
1/10/2007 14:30,186.84,,,
1/10/2007 14:45,184.860025,,,
1/10/2007 15:00,181.44,,,
1/10/2007 15:15,160.74,,,
1/10/2007 15:30,158.94,,,
1/10/2007 15:45,157.32,,,
1/10/2007 16:00,155.7,,,
1/10/2007 16:15,153,,,
1/10/2007 16:30,147.24,,,
1/10/2007 16:45,140.76,,,
1/10/2007 17:00,137.34,,,
1/10/2007 17:15,133.2,,,
1/10/2007 17:30,126.72,,,
1/10/2007 17:45,124.2,,,
1/10/2007 18:00,119.16,,,
1/10/2007 18:15,129.96,,,
1/10/2007 18:30,131.58,,,
1/10/2007 18:45,124.38,,,
1/10/2007 19:00,117.36,,,
1/10/2007 19:15,108.54,,,
1/10/2007 19:30,107.64,,,
1/10/2007 19:45,104.94,,,
1/10/2007 20:00,104.94,,,
1/10/2007 20:15,102.24,,,
1/10/2007 20:30,96.84,,,
1/10/2007 20:45,94.68,,,
1/10/2007 21:00,89.1,,,
1/10/2007 21:15,86.04,,,
1/10/2007 21:30,85.68,,,
1/10/2007 21:45,89.1,,,
1/10/2007 22:00,87.3,,,
1/10/2007 22:15,86.94,,,
1/10/2007 22:30,86.04,,,
1/10/2007 22:45,84.06,,,
1/10/2007 23:00,83.7,,,
1/10/2007 23:15,82.08,,,
1/10/2007 23:30,82.26,,,
1/10/2007 23:45,82.62,,,
1/11/2007 0:00,86.94,,,
1/11/2007 0:15,71.64,,,
1/11/2007 0:30,66.96,,,
1/11/2007 0:45,64.8,,,
1/11/2007 1:00,62.1,,,
1/11/2007 1:15,63,,,
1/11/2007 1:30,64.08,,,
1/11/2007 1:45,63.9,,,
1/11/2007 2:00,62.46,,,
1/11/2007 2:15,61.92,,,
1/11/2007 2:30,63.72,,,
1/11/2007 2:45,61.38,,,
1/11/2007 3:00,60.84,,,
1/11/2007 3:15,66.42,,,
1/11/2007 3:30,66.96,,,
1/11/2007 3:45,64.98,,,
1/11/2007 4:00,64.26,,,
1/11/2007 4:15,64.8,,,
1/11/2007 4:30,63.54,,,
1/11/2007 4:45,65.88,,,
1/11/2007 5:00,64.08,,,
1/11/2007 5:15,65.16,,,
1/11/2007 5:30,67.5,,,
1/11/2007 5:45,72.18,,,
1/11/2007 6:00,94.68,,,
1/11/2007 6:15,117.18,,,
1/11/2007 6:30,118.08,,,
1/11/2007 6:45,124.02,,,
1/11/2007 7:00,127.08,,,
1/11/2007 7:15,131.04,,,
1/11/2007 7:30,136.08,,,
1/11/2007 7:45,141.3,,,
1/11/2007 8:00,150.12,,,
1/11/2007 8:15,157.14,,,
1/11/2007 8:30,161.82,,,
1/11/2007 8:45,165.06,,,
1/11/2007 9:00,171.9,,,
1/11/2007 9:15,175.5,,,
1/11/2007 9:30,176.76,,,
1/11/2007 9:45,180.54,,,
1/11/2007 10:00,177.48,,,
1/11/2007 10:15,178.56,,,
1/11/2007 10:30,176.22,,,
1/11/2007 10:45,176.04,,,
1/11/2007 11:00,176.58,,,
1/11/2007 11:15,178.02,,,
1/11/2007 11:30,178.74,,,
1/11/2007 11:45,179.1,,,
1/11/2007 12:00,178.02,,,
1/11/2007 12:15,178.56,,,
1/11/2007 12:30,176.76,,,
1/11/2007 12:45,174.06,,,
1/11/2007 13:00,174.96,,,
1/11/2007 13:15,177.66,,,
1/11/2007 13:30,179.82,,,
1/11/2007 13:45,176.22,,,
1/11/2007 14:00,177.12,,,
1/11/2007 14:15,178.74,,,
1/11/2007 14:30,178.74,,,
1/11/2007 14:45,176.4,,,
1/11/2007 15:00,177.84,,,
1/11/2007 15:15,175.859975,,,
1/11/2007 15:30,174.42,,,
1/11/2007 15:45,175.32,,,
1/11/2007 16:00,170.28,,,
1/11/2007 16:15,165.78,,,
1/11/2007 16:30,163.44,,,
1/11/2007 16:45,155.34,,,
1/11/2007 17:00,147.6,,,
1/11/2007 17:15,140.94,,,
1/11/2007 17:30,136.62,,,
1/11/2007 17:45,132.66,,,
1/11/2007 18:00,124.38,,,
1/11/2007 18:15,101.52,,,
1/11/2007 18:30,99.54,,,
1/11/2007 18:45,100.08,,,
1/11/2007 19:00,97.2,,,
1/11/2007 19:15,92.16,,,
1/11/2007 19:30,94.5,,,
1/11/2007 19:45,96.84,,,
1/11/2007 20:00,100.26,,,
1/11/2007 20:15,98.64,,,
1/11/2007 20:30,95.94,,,
1/11/2007 20:45,94.32,,,
1/11/2007 21:00,93.96,,,
1/11/2007 21:15,92.7,,,
1/11/2007 21:30,89.1,,,
1/11/2007 21:45,89.46,,,
1/11/2007 22:00,90.36,,,
1/11/2007 22:15,89.64,,,
1/11/2007 22:30,88.38,,,
1/11/2007 22:45,90.18,,,
1/11/2007 23:00,89.28,,,
1/11/2007 23:15,88.2,,,
1/11/2007 23:30,87.66,,,
1/11/2007 23:45,86.58,,,
1/12/2007 0:00,81.18,,,
1/12/2007 0:15,74.34,,,
1/12/2007 0:30,73.44,,,
1/12/2007 0:45,67.32,,,
1/12/2007 1:00,63.36,,,
1/12/2007 1:15,62.46,,,
1/12/2007 1:30,63.36,,,
1/12/2007 1:45,63.54,,,
1/12/2007 2:00,60.66,,,
1/12/2007 2:15,59.04,,,
1/12/2007 2:30,60.3,,,
1/12/2007 2:45,60.66,,,
1/12/2007 3:00,59.04,,,
1/12/2007 3:15,65.52,,,
1/12/2007 3:30,65.34,,,
1/12/2007 3:45,66.78,,,
1/12/2007 4:00,66.6,,,
1/12/2007 4:15,67.5,,,
1/12/2007 4:30,68.94,,,
1/12/2007 4:45,71.1,,,
1/12/2007 5:00,73.44,,,
1/12/2007 5:15,73.26,,,
1/12/2007 5:30,72.36,,,
1/12/2007 5:45,75.42,,,
1/12/2007 6:00,95.04,,,
1/12/2007 6:15,116.64,,,
1/12/2007 6:30,116.64,,,
1/12/2007 6:45,120.6,,,
1/12/2007 7:00,122.58,,,
1/12/2007 7:15,127.26,,,
1/12/2007 7:30,131.58,,,
1/12/2007 7:45,139.32,,,
1/12/2007 8:00,146.34,,,
1/12/2007 8:15,154.26,,,
1/12/2007 8:30,162.54,,,
1/12/2007 8:45,164.7,,,
1/12/2007 9:00,171.18,,,
1/12/2007 9:15,172.8,,,
1/12/2007 9:30,173.34,,,
1/12/2007 9:45,177.12,,,
1/12/2007 10:00,175.86,,,
1/12/2007 10:15,171.72,,,
1/12/2007 10:30,167.94,,,
1/12/2007 10:45,169.02,,,
1/12/2007 11:00,170.82,,,
1/12/2007 11:15,171.36,,,
1/12/2007 11:30,173.88,,,
1/12/2007 11:45,175.68,,,
1/12/2007 12:00,173.16,,,
1/12/2007 12:15,173.52,,,
1/12/2007 12:30,171.72,,,
1/12/2007 12:45,171.54,,,
1/12/2007 13:00,171.18,,,
1/12/2007 13:15,171.18,,,
1/12/2007 13:30,172.44,,,
1/12/2007 13:45,174.96,,,
1/12/2007 14:00,174.24,,,
1/12/2007 14:15,173.52,,,
1/12/2007 14:30,172.44,,,
1/12/2007 14:45,172.98,,,
1/12/2007 15:00,170.64,,,
1/12/2007 15:15,168.12,,,
1/12/2007 15:30,169.02,,,
1/12/2007 15:45,169.2,,,
1/12/2007 16:00,163.44,,,
1/12/2007 16:15,158.58,,,
1/12/2007 16:30,153.72,,,
1/12/2007 16:45,147.78,,,
1/12/2007 17:00,143.28,,,
1/12/2007 17:15,138.06,,,
1/12/2007 17:30,132.12,,,
1/12/2007 17:45,132.12,,,
1/12/2007 18:00,124.92,,,
1/12/2007 18:15,101.16,,,
1/12/2007 18:30,100.08,,,
1/12/2007 18:45,103.68,,,
1/12/2007 19:00,106.2,,,
1/12/2007 19:15,102.42,,,
1/12/2007 19:30,102.78,,,
1/12/2007 19:45,104.4,,,
1/12/2007 20:00,105.84,,,
1/12/2007 20:15,101.16,,,
1/12/2007 20:30,99.72,,,
1/12/2007 20:45,95.22,,,
1/12/2007 21:00,91.98,,,
1/12/2007 21:15,86.4,,,
1/12/2007 21:30,82.62,,,
1/12/2007 21:45,82.62,,,
1/12/2007 22:00,82.08,,,
1/12/2007 22:15,80.64,,,
1/12/2007 22:30,80.64,,,
1/12/2007 22:45,81.72,,,
1/12/2007 23:00,83.88,,,
1/12/2007 23:15,85.14,,,
1/12/2007 23:30,81.72,,,
1/12/2007 23:45,81.36,,,
1/13/2007 0:00,,,,
1/13/2007 0:15,70.02,,,
1/13/2007 0:30,66.96,,,
1/13/2007 0:45,65.16,,,
1/13/2007 1:00,63.9,,,
1/13/2007 1:15,61.74,,,
1/13/2007 1:30,62.82,,,
1/13/2007 1:45,61.56,,,
1/13/2007 2:00,59.94,,,
1/13/2007 2:15,60.48,,,
1/13/2007 2:30,62.46,,,
1/13/2007 2:45,61.02,,,
1/13/2007 3:00,60.3,,,
1/13/2007 3:15,60.3,,,
1/13/2007 3:30,60.48,,,
1/13/2007 3:45,61.2,,,
1/13/2007 4:00,59.76,,,
1/13/2007 4:15,59.22,,,
1/13/2007 4:30,60.48,,,
1/13/2007 4:45,61.2,,,
1/13/2007 5:00,59.04,,,
1/13/2007 5:15,60.12,,,
1/13/2007 5:30,61.02,,,
1/13/2007 5:45,61.56,,,
1/13/2007 6:00,60.3,,,
1/13/2007 6:15,60.12,,,
1/13/2007 6:30,59.76,,,
1/13/2007 6:45,61.2,,,
1/13/2007 7:00,60.66,,,
1/13/2007 7:15,59.4,,,
1/13/2007 7:30,59.4,,,
1/13/2007 7:45,59.4,,,
1/13/2007 8:00,59.4,,,
1/13/2007 8:15,58.86,,,
1/13/2007 8:30,59.22,,,
1/13/2007 8:45,61.38,,,
1/13/2007 9:00,63.72,,,
1/13/2007 9:15,61.74,,,
1/13/2007 9:30,61.38,,,
1/13/2007 9:45,62.28,,,
1/13/2007 10:00,65.16,,,
1/13/2007 10:15,63.18,,,
1/13/2007 10:30,63.54,,,
1/13/2007 10:45,62.82,,,
1/13/2007 11:00,63.18,,,
1/13/2007 11:15,62.82,,,
1/13/2007 11:30,63.18,,,
1/13/2007 11:45,62.28,,,
1/13/2007 12:00,62.64,,,
1/13/2007 12:15,62.82,,,
1/13/2007 12:30,61.2,,,
1/13/2007 12:45,60.66,,,
1/13/2007 13:00,61.92,,,
1/13/2007 13:15,62.28,,,
1/13/2007 13:30,61.2,,,
1/13/2007 13:45,61.02,,,
1/13/2007 14:00,61.38,,,
1/13/2007 14:15,63.36,,,
1/13/2007 14:30,61.74,,,
1/13/2007 14:45,61.38,,,
1/13/2007 15:00,61.38,,,
1/13/2007 15:15,62.64,,,
1/13/2007 15:30,61.92,,,
1/13/2007 15:45,60.84,,,
1/13/2007 16:00,61.56,,,
1/13/2007 16:15,61.02,,,
1/13/2007 16:30,62.64,,,
1/13/2007 16:45,60.84,,,
1/13/2007 17:00,61.2,,,
1/13/2007 17:15,61.56,,,
1/13/2007 17:30,63.18,,,
1/13/2007 17:45,62.46,,,
1/13/2007 18:00,61.38,,,
1/13/2007 18:15,62.1,,,
1/13/2007 18:30,61.92,,,
1/13/2007 18:45,63.36,,,
1/13/2007 19:00,61.92,,,
1/13/2007 19:15,61.92,,,
1/13/2007 19:30,61.92,,,
1/13/2007 19:45,63.54,,,
1/13/2007 20:00,62.82,,,
1/13/2007 20:15,61.56,,,
1/13/2007 20:30,62.46,,,
1/13/2007 20:45,62.28,,,
1/13/2007 21:00,63.72,,,
1/13/2007 21:15,62.28,,,
1/13/2007 21:30,62.1,,,
1/13/2007 21:45,62.1,,,
1/13/2007 22:00,62.82,,,
1/13/2007 22:15,62.64,,,
1/13/2007 22:30,61.92,,,
1/13/2007 22:45,62.82,,,
1/13/2007 23:00,63.72,,,
1/13/2007 23:15,63.72,,,
1/13/2007 23:30,62.1,,,
1/13/2007 23:45,62.28,,,
1/14/2007 0:00,,,,
1/14/2007 0:15,63.72,,,
1/14/2007 0:30,65.52,,,
1/14/2007 0:45,62.82,,,
1/14/2007 1:00,62.28,,,
1/14/2007 1:15,62.82,,,
1/14/2007 1:30,64.26,,,
1/14/2007 1:45,61.56,,,
1/14/2007 2:00,62.82,,,
1/14/2007 2:15,63.36,,,
1/14/2007 2:30,63.72,,,
1/14/2007 2:45,63.36,,,
1/14/2007 3:00,63.18,,,
1/14/2007 3:15,62.46,,,
1/14/2007 3:30,63.18,,,
1/14/2007 3:45,65.52,,,
1/14/2007 4:00,63.18,,,
1/14/2007 4:15,62.1,,,
1/14/2007 4:30,63.36,,,
1/14/2007 4:45,64.08,,,
1/14/2007 5:00,62.82,,,
1/14/2007 5:15,62.64,,,
1/14/2007 5:30,63.54,,,
1/14/2007 5:45,63.54,,,
1/14/2007 6:00,63.9,,,
1/14/2007 6:15,62.46,,,
1/14/2007 6:30,62.1,,,
1/14/2007 6:45,64.98,,,
1/14/2007 7:00,64.08,,,
1/14/2007 7:15,61.56,,,
1/14/2007 7:30,61.56,,,
1/14/2007 7:45,60.66,,,
1/14/2007 8:00,62.82,,,
1/14/2007 8:15,62.46,,,
1/14/2007 8:30,61.92,,,
1/14/2007 8:45,62.64,,,
1/14/2007 9:00,63,,,
1/14/2007 9:15,63,,,
1/14/2007 9:30,65.34,,,
1/14/2007 9:45,64.98,,,
1/14/2007 10:00,66.06,,,
1/14/2007 10:15,67.86,,,
1/14/2007 10:30,65.16,,,
1/14/2007 10:45,65.16,,,
1/14/2007 11:00,68.04,,,
1/14/2007 11:15,68.22,,,
1/14/2007 11:30,66.24,,,
1/14/2007 11:45,67.68,,,
1/14/2007 12:00,68.4,,,
1/14/2007 12:15,67.68,,,
1/14/2007 12:30,67.86,,,
1/14/2007 12:45,67.5,,,
1/14/2007 13:00,67.32,,,
1/14/2007 13:15,70.56,,,
1/14/2007 13:30,67.32,,,
1/14/2007 13:45,65.88,,,
1/14/2007 14:00,66.24,,,
1/14/2007 14:15,66.78,,,
1/14/2007 14:30,65.16,,,
1/14/2007 14:45,64.62,,,
1/14/2007 15:00,64.8,,,
1/14/2007 15:15,64.44,,,
1/14/2007 15:30,64.62,,,
1/14/2007 15:45,63.54,,,
1/14/2007 16:00,63.36,,,
1/14/2007 16:15,63.54,,,
1/14/2007 16:30,65.34,,,
1/14/2007 16:45,63.72,,,
1/14/2007 17:00,63.72,,,
1/14/2007 17:15,63.36,,,
1/14/2007 17:30,64.26,,,
1/14/2007 17:45,65.7,,,
1/14/2007 18:00,64.26,,,
1/14/2007 18:15,64.08,,,
1/14/2007 18:30,64.44,,,
1/14/2007 18:45,65.16,,,
1/14/2007 19:00,64.26,,,
1/14/2007 19:15,63.9,,,
1/14/2007 19:30,62.82,,,
1/14/2007 19:45,64.44,,,
1/14/2007 20:00,64.08,,,
1/14/2007 20:15,64.08,,,
1/14/2007 20:30,64.62,,,
1/14/2007 20:45,65.7,,,
1/14/2007 21:00,65.16,,,
1/14/2007 21:15,64.44,,,
1/14/2007 21:30,64.44,,,
1/14/2007 21:45,64.62,,,
1/14/2007 22:00,65.16,,,
1/14/2007 22:15,64.44,,,
1/14/2007 22:30,62.46,,,
1/14/2007 22:45,61.38,,,
1/14/2007 23:00,63.54,,,
1/14/2007 23:15,62.46,,,
1/14/2007 23:30,61.2,,,
1/14/2007 23:45,61.74,,,
1/15/2007 0:00,,,,
1/15/2007 0:15,61.56,,,
1/15/2007 0:30,60.12,,,
1/15/2007 0:45,60.48,,,
1/15/2007 1:00,59.22,,,
1/15/2007 1:15,61.56,,,
1/15/2007 1:30,62.1,,,
1/15/2007 1:45,63.54,,,
1/15/2007 2:00,64.8,,,
1/15/2007 2:15,67.68,,,
1/15/2007 2:30,69.48,,,
1/15/2007 2:45,74.52,,,
1/15/2007 3:00,76.32,,,
1/15/2007 3:15,74.7,,,
1/15/2007 3:30,76.68,,,
1/15/2007 3:45,75.24,,,
1/15/2007 4:00,75.24,,,
1/15/2007 4:15,74.7,,,
1/15/2007 4:30,75.06,,,
1/15/2007 4:45,77.58,,,
1/15/2007 5:00,75.24,,,
1/15/2007 5:15,75.96,,,
1/15/2007 5:30,78.48,,,
1/15/2007 5:45,78.3,,,
1/15/2007 6:00,76.14,,,
1/15/2007 6:15,75.96,,,
1/15/2007 6:30,75.78,,,
1/15/2007 6:45,77.04,,,
1/15/2007 7:00,75.78,,,
1/15/2007 7:15,75.6,,,
1/15/2007 7:30,75.6,,,
1/15/2007 7:45,76.32,,,
1/15/2007 8:00,76.86,,,
1/15/2007 8:15,75.96,,,
1/15/2007 8:30,75.24,,,
1/15/2007 8:45,75.42,,,
1/15/2007 9:00,76.5,,,
1/15/2007 9:15,75.6,,,
1/15/2007 9:30,75.6,,,
1/15/2007 9:45,75.06,,,
1/15/2007 10:00,75.78,,,
1/15/2007 10:15,76.5,,,
1/15/2007 10:30,76.32,,,
1/15/2007 10:45,76.68,,,
1/15/2007 11:00,77.76,,,
1/15/2007 11:15,79.02,,,
1/15/2007 11:30,78.84,,,
1/15/2007 11:45,79.92,,,
1/15/2007 12:00,80.64,,,
1/15/2007 12:15,79.92,,,
1/15/2007 12:30,79.02,,,
1/15/2007 12:45,79.2,,,
1/15/2007 13:00,79.74,,,
1/15/2007 13:15,79.38,,,
1/15/2007 13:30,80.1,,,
1/15/2007 13:45,79.02,,,
1/15/2007 14:00,80.1,,,
1/15/2007 14:15,81.36,,,
1/15/2007 14:30,80.82,,,
1/15/2007 14:45,79.38,,,
1/15/2007 15:00,77.76,,,
1/15/2007 15:15,77.04,,,
1/15/2007 15:30,77.58,,,
1/15/2007 15:45,74.52,,,
1/15/2007 16:00,73.8,,,
1/15/2007 16:15,73.44,,,
1/15/2007 16:30,73.26,,,
1/15/2007 16:45,74.34,,,
1/15/2007 17:00,76.14,,,
1/15/2007 17:15,74.88,,,
1/15/2007 17:30,75.96,,,
1/15/2007 17:45,75.78,,,
1/15/2007 18:00,74.34,,,
1/15/2007 18:15,74.52,,,
1/15/2007 18:30,73.26,,,
1/15/2007 18:45,74.7,,,
1/15/2007 19:00,73.98,,,
1/15/2007 19:15,72,,,
1/15/2007 19:30,73.44,,,
1/15/2007 19:45,72.72,,,
1/15/2007 20:00,72.72,,,
1/15/2007 20:15,72.18,,,
1/15/2007 20:30,73.26,,,
1/15/2007 20:45,71.64,,,
1/15/2007 21:00,72,,,
1/15/2007 21:15,72.18,,,
1/15/2007 21:30,70.38,,,
1/15/2007 21:45,72.18,,,
1/15/2007 22:00,71.82,,,
1/15/2007 22:15,72.36,,,
1/15/2007 22:30,72.36,,,
1/15/2007 22:45,71.64,,,
1/15/2007 23:00,71.28,,,
1/15/2007 23:15,72.72,,,
1/15/2007 23:30,71.82,,,
1/15/2007 23:45,70.02,,,
1/16/2007 0:00,,,,
1/16/2007 0:15,64.8,,,
1/16/2007 0:30,66.78,,,
1/16/2007 0:45,65.7,,,
1/16/2007 1:00,65.7,,,
1/16/2007 1:15,64.98,,,
1/16/2007 1:30,67.14,,,
1/16/2007 1:45,67.5,,,
1/16/2007 2:00,66.42,,,
1/16/2007 2:15,66.06,,,
1/16/2007 2:30,66.78,,,
1/16/2007 2:45,67.68,,,
1/16/2007 3:00,66.6,,,
1/16/2007 3:15,71.82,,,
1/16/2007 3:30,72.72,,,
1/16/2007 3:45,74.34,,,
1/16/2007 4:00,71.46,,,
1/16/2007 4:15,71.28,,,
1/16/2007 4:30,71.64,,,
1/16/2007 4:45,72.72,,,
1/16/2007 5:00,73.8,,,
1/16/2007 5:15,72.54,,,
1/16/2007 5:30,72.54,,,
1/16/2007 5:45,75.6,,,
1/16/2007 6:00,97.56,,,
1/16/2007 6:15,116.46,,,
1/16/2007 6:30,119.52,,,
1/16/2007 6:45,123.3,,,
1/16/2007 7:00,128.16,,,
1/16/2007 7:15,133.2,,,
1/16/2007 7:30,136.62,,,
1/16/2007 7:45,140.4,,,
1/16/2007 8:00,146.52,,,
1/16/2007 8:15,155.16,,,
1/16/2007 8:30,158.94,,,
1/16/2007 8:45,162.36,,,
1/16/2007 9:00,166.68,,,
1/16/2007 9:15,171.36,,,
1/16/2007 9:30,170.46,,,
1/16/2007 9:45,170.46,,,
1/16/2007 10:00,173.34,,,
1/16/2007 10:15,175.32,,,
1/16/2007 10:30,177.84,,,
1/16/2007 10:45,177.66,,,
1/16/2007 11:00,181.62,,,
1/16/2007 11:15,177.3,,,
1/16/2007 11:30,176.22,,,
1/16/2007 11:45,173.34,,,
1/16/2007 12:00,174.24,,,
1/16/2007 12:15,179.1,,,
1/16/2007 12:30,177.84,,,
1/16/2007 12:45,174.42,,,
1/16/2007 13:00,174.060025,,,
1/16/2007 13:15,176.579975,,,
1/16/2007 13:30,177.48,,,
1/16/2007 13:45,177.66,,,
1/16/2007 14:00,176.76,,,
1/16/2007 14:15,176.04,,,
1/16/2007 14:30,176.579975,,,
1/16/2007 14:45,176.76,,,
1/16/2007 15:00,173.52,,,
1/16/2007 15:15,173.52,,,
1/16/2007 15:30,173.52,,,
1/16/2007 15:45,173.88,,,
1/16/2007 16:00,169.2,,,
1/16/2007 16:15,164.7,,,
1/16/2007 16:30,159.12,,,
1/16/2007 16:45,154.08,,,
1/16/2007 17:00,148.14,,,
1/16/2007 17:15,140.4,,,
1/16/2007 17:30,137.34,,,
1/16/2007 17:45,133.56,,,
1/16/2007 18:00,127.8,,,
1/16/2007 18:15,105.84,,,
1/16/2007 18:30,104.22,,,
1/16/2007 18:45,103.32,,,
1/16/2007 19:00,104.94,,,
1/16/2007 19:15,96.84,,,
1/16/2007 19:30,96.12,,,
1/16/2007 19:45,100.26,,,
1/16/2007 20:00,101.34,,,
1/16/2007 20:15,96.3,,,
1/16/2007 20:30,95.4,,,
1/16/2007 20:45,94.14,,,
1/16/2007 21:00,94.14,,,
1/16/2007 21:15,93.06,,,
1/16/2007 21:30,92.34,,,
1/16/2007 21:45,88.92,,,
1/16/2007 22:00,91.8,,,
1/16/2007 22:15,94.68,,,
1/16/2007 22:30,92.52,,,
1/16/2007 22:45,88.56,,,
1/16/2007 23:00,85.32,,,
